pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,label
0.1151089686532423,-0.007048081629547254,0.5626930392417115,0.13097107731025714,0.4831342285010054,-0.23173519789837893,0.17581739632894663,-0.3660938053697956,-0.31815021615653705,0.20369156324063536,english_setter
-1.3414425048756322,-0.00943822731322363,-0.15165073815854788,-0.1236520276607803,0.13327284046845825,0.12480253495443415,0.1406523342926932,-0.03298356385712164,0.015801640843380864,-0.08603425107353439,Egyptian_Mau
-0.8248494976068644,-0.1128991189963983,0.07148108583273176,-0.21349837968201876,0.1454202199216473,-0.16545137784672012,0.07055932634604742,-0.0928917285496207,-0.25418362777969955,-0.1875585789067033,Egyptian_Mau
-0.8831107056493476,0.20861933508564542,-0.20752795440221114,-0.03154328470592927,-0.005941416422608053,0.02484259755909083,0.09215119278415715,-0.048554925907280846,-0.04601616427264634,0.02565913389340477,pomeranian
-0.6690821301901295,0.1757543800207331,-0.1900252400001277,-0.016944382363589406,0.2616160387128864,0.47335354644002003,-0.05000936852429353,0.16346076165524595,0.012222499601479444,0.04418890254942086,english_setter
0.4532838691957948,-0.24473544952698115,0.15184919209602898,1.024214505093834,-0.2942704991568718,-0.6185978300192397,-0.07828669305488099,0.18749581055667164,-0.010550909146495547,0.12788467822253163,pomeranian
-0.148255201526135,-0.0959777792064544,-0.215476324026162,-0.028587875545510497,0.01818817217463218,-0.06297694759361398,-0.10948441922485881,-0.04884991140244792,0.14674673680856892,0.23246160311265687,english_setter
2.1879404857962896,-0.3149083173741622,-0.37326496349471455,-1.2707269028853247,0.512289213656613,-0.0829865596662323,0.6252360419421655,-0.1912088491511714,0.9489521999334871,0.026017946352638394,Egyptian_Mau
-0.42559019144682564,0.8444484207610742,-0.2624010298701912,0.05509367482654295,-0.6966809885252124,-0.37326064139848797,0.1639809133192924,-0.07711384941801216,-0.032456383887366,0.3182220911665549,english_setter
-0.9441127695805208,-0.0559622007107439,-0.16291552616307145,-0.12652094329372585,-0.24040285767265496,0.12990541205936304,-0.31255442335403666,-0.15015073953021282,0.051549337002987215,-0.09178393268258041,Sphynx
