pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,label
1.4875504577131442,-1.9132134243266314,0.8769758044222876,0.15386554596568816,0.3875467432840877,0.9760377351410585,-0.17943392489407786,-0.39333092446879186,-0.030383013350931222,-0.037651220332694725,english_setter
-1.1664211587610647,-1.5973738183933188,-0.9604563772089693,0.12652880594314506,0.33567575757019824,0.12169497100052168,-0.47958217141926895,0.05561403506894892,-1.6367160015380906,0.01559351768241621,Egyptian_Mau
-4.016847037564019,-1.6254310361667306,-0.16386859107275448,-0.15263391280461314,0.5039679880806157,0.0027878096068056726,0.21192523719922474,-0.468289807075058,-0.5241210404194547,0.03513287190562359,Egyptian_Mau
-1.6496292014678136,-0.9826244991925186,0.572889128728769,0.005034292287126564,-0.791413086144239,-0.09348750477842901,0.06943644858076395,-0.12695069161915756,0.03859698605875687,-1.0124324939494949,pomeranian
3.9905704224063148,-1.0810601726066593,0.8403976045087213,0.23056066532410094,0.3572241799884348,0.4298325558369978,-0.29109350223754205,1.093581887531153,-0.31656800765192,0.724489836052396,english_setter
-5.574393607321837,0.8976057939410597,0.5698248469297127,-0.8067869687589093,0.5717441347049304,-0.6048851183405967,-1.177019490475744,-0.31850453882985885,0.05987964399393586,0.25114492298043933,pomeranian
1.0082258265391029,-1.2282944390337986,0.846132230163556,1.015496369497943,0.023826973221633546,0.06711858496280529,-0.6967760632798854,-1.108028776317057,0.42338959893752137,0.4214574084486221,english_setter
-0.9366848456748713,0.3383423075291397,0.5967805211445906,1.444257542710152,1.1480988290852134,0.13588012701420335,0.8692944939139972,0.6579142086117981,-0.26944410384092377,0.3073341353127596,Egyptian_Mau
0.23840618234694844,0.18282140479514264,-0.5961707011966808,0.828048053574418,-1.6755364497805292,-0.26399097168473284,0.42133579928737996,-0.07039373609009114,-1.0518423623648765,0.6069194753835645,english_setter
-1.2263582828288258,-1.0112820439475814,-0.6891884962892576,-0.2524329253623776,0.5055413056872518,-0.020819811850150298,-1.0649525801665283,0.9030332730093595,-1.296591643554213,-0.8206246051945464,Sphynx
-0.01860065084292443,-0.505399907050095,0.0010904798724233643,0.6177767190437627,-0.4483217554564491,0.25936970424922745,-0.7834359189513158,-0.6135218989836586,-0.6951629621238922,-0.2716365361416665,Sphynx
1.8921826711828347,-1.3695813305313984,1.5450714774087009,-0.01832172999919075,0.3186339667114973,1.0546657281063623,0.4408422252915553,-0.6456098540884416,1.940579735128124,1.179372220856052,pomeranian
3.0855608430881767,-0.36921266129537156,0.38051917561674614,0.9394206989572919,-0.2550211058295068,-0.8867097493322859,-1.9293829242174745,1.9425778648684358,-0.1132614415156658,-1.5496322821623294,english_setter
2.5446549476115394,0.25934101821252,-1.1885870363916362,-0.5789001371251606,0.29515456619937086,-0.2838421324332726,0.22386073184198768,0.3089121704690054,1.701934637808163,1.5617331015846467,pomeranian
1.1231037629935932,-0.014020634810811167,-0.2648020725808972,-1.5737973915169146,-1.2198405673289365,-0.7257736692857002,0.43508045251211175,0.643731406514938,-0.6589415626778008,0.1475988455270244,Sphynx
2.3894837215146163,-1.1609028824618521,0.20135191250225545,0.06790147542670545,0.6193061316520453,-0.09951767991373024,0.48056684280235795,-0.4559758450413971,0.9560861935482111,0.2628494395371573,pomeranian
-1.5137133998312227,-0.853712791122987,-1.1482121187513716,0.17923146583181582,0.32561208647155515,-0.3912880208266842,-0.34878364870121004,-0.8037546811823358,-0.2174357665717318,0.15296598876362497,Egyptian_Mau
1.0347421049493257,-1.1995416314322238,0.9425343223499587,-0.41902829535720687,0.48794160458593,-1.2265344700358574,-0.7742071725023001,-0.9883863861144708,-0.1063523862311693,0.5405072444857102,pomeranian
-1.4947619440062148,0.6224866288346117,0.8109971136346985,-1.6255060847207714,-0.3707348062921738,0.11799166403772311,0.6441830693680102,-0.47618598665816336,-0.917937420136965,0.16565126432336805,Egyptian_Mau
-1.7604813677719393,-0.0716205784717232,-0.21814737184248745,-0.9718959095008248,-0.16286217745589862,-1.1150857103393608,-1.143323197213192,-0.1596604700767891,-1.3102334747547886,-1.2476509112274508,Sphynx
3.755489235896812,-1.4648746121136111,0.8273484348946901,-0.18387548622033806,0.09583871627762289,0.4317015960223114,0.2360565516101558,0.5379451287793146,-0.7060793771066719,0.0925167283909669,english_setter
0.7981044541633106,1.590980030962859,2.4830508439986407,-1.2286368388462192,1.3466922959833578,-1.2965935154098138,1.8056110009329862,-0.04789313513434677,-0.7957289674771411,-0.4254670154204646,Sphynx
-1.6110435674118355,1.0353196433043532,-0.6273365141327392,0.4830185532736246,-0.5536851333190627,-0.12524750215885383,-1.1318536691171737,-0.8762276620162718,-0.6656663333635092,-0.032438738427906975,Sphynx
