pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,label
-1.447069565236971,1.2216839161961033,0.8192747126549601,-0.4555171827351696,0.4171403719663752,0.433593581628177,0.1980411662824377,-0.07460867213694691,0.316008809775717,-0.08861584968737873,english_setter
1.013074732663583,-0.4151006314089812,-0.1010234719675672,0.083897304739607,0.2862114214815752,-0.2062845681917678,0.14827355937034664,0.1271762336246661,0.0036426591403053766,-0.10509617689368377,Egyptian_Mau
-0.03329527841290585,0.3608012929369286,-0.47422123693815194,-0.07695952765014324,0.29991515329719404,-0.024847444798357345,-0.1271874888610476,-0.36300623625380496,0.017137985295775926,0.004411018475746703,Egyptian_Mau
1.3835915943565615,-0.30325004701300984,0.2310208588733,0.1725621247592083,0.16597294894729248,0.032295413297042816,0.051768852546266904,-0.10605946584352578,0.09051043511037662,-0.07721651195539686,pomeranian
-0.25098266293541194,-1.1127114931340782,-0.014649904791727,0.15485463402463565,0.09928846489834016,-0.016016291663884148,0.07211075057853118,-0.35527912460292504,0.19704728369950794,-0.026462288177324114,english_setter
-0.723671267520905,0.9608280846039696,-0.24926374877884044,0.30536547020980404,0.8395129283205478,-0.044134563319619215,-0.08445141239715562,0.40579931542362346,0.15945284804428933,0.005341935600512286,pomeranian
0.30390507383166426,-0.333265659080045,-0.2828024764582307,-0.02282389532330133,-0.29868096266134114,0.25463824864088913,-0.13287702010617472,0.6932265828653955,0.10231830218224941,0.18515339352247723,english_setter
-2.666330794707217,-1.6329344438695572,1.5822472692489191,0.29804214860052813,-0.26705719602189987,-0.16955099830591397,-0.5147632013408228,0.2990087352973736,0.6775594174444229,0.19419323263620328,Egyptian_Mau
1.1484516952285277,-0.2309834449530855,-0.015512999351652295,-0.056246821136768536,-0.012939962923893017,-0.27005313415382604,0.20544094980689895,0.04042126189111001,-0.056925205351260506,0.05416747067500905,english_setter
1.4795982404560875,-0.14917639488112575,-0.12397289000508807,-0.0021348360800285005,-0.38211207352199045,0.27615355073316716,-0.023470131071359118,-0.09964314673483408,0.021353776048418552,-0.18785199891043816,Sphynx
0.5537868848159,0.23800703773807227,0.11682178969583225,0.14074810997696108,0.38802003971890037,-0.3197288355971274,0.10066342817538612,-0.17605747421067974,0.05813290854541607,0.10712040950789818,Sphynx
0.9250982091050263,-0.10497505030816018,-0.3678098837831169,-0.1153513751324656,-0.19020995390097845,-0.014185289914257816,0.03381056854662147,0.02314148864725253,-0.045044154848942336,-0.13249104403060274,pomeranian
-0.09418103618079829,0.8490564984543918,-0.2386942869090974,1.0295206864008613,-0.2780006455482054,-0.14150665428662557,-0.27616003012926854,-0.12664024786244515,-0.0545844822952149,-0.028271802887826172,english_setter
-1.7627121206665881,-1.0403911082755095,-0.018620144111654514,0.08108839315947822,0.2555669962489798,0.9813667118304135,0.6159587515083419,0.7767385080420295,0.7063681624728438,0.26409772941687093,pomeranian
-0.4585754306947172,0.07793778635620364,0.4760488649253815,-0.12146972872830498,-0.7516260114749,-0.018510516379723813,-0.7942314559244102,0.17698000494319333,-0.698150378442333,0.03428200703193282,Sphynx
-0.001303669410063283,0.23299521733354792,0.27109909170057045,0.17176413543605507,-0.19411918205152634,0.24031336997221156,0.3228500922586169,0.3098696405739372,0.11920219990951718,-0.1521738482756771,pomeranian
-1.1233236301708704,-0.4322542550995277,-0.007718026729867166,-0.3615696487109599,0.4160822932021084,-0.04821034750090436,-0.21867863105824223,-0.21930311468513256,0.2614595759125036,-0.49332814696292027,Egyptian_Mau
1.0775014335913697,0.09398626231166639,0.1072884661344619,0.19867133745729468,-0.33851012040636136,0.26077410814751706,-0.08779972031687049,-0.03933295112360783,0.04005415635514639,0.39993445389852506,pomeranian
-0.7069849959936026,0.8532981111920535,0.22682469406455683,-0.7000984209059667,0.6786149305023159,0.16122395706900977,-0.20700155336312256,0.5878091999540945,-0.29192294330088087,0.496099560823572,Egyptian_Mau
0.4515137329257871,-0.4703633147948993,-0.17578603984728525,-0.14462495562937785,-0.29660653799899256,-0.19642584661688206,-0.08152863431704091,0.36412732156951994,0.10700078190356078,0.37802989532905934,Sphynx
-2.4218955835580203,-0.3843258235132439,0.45917786191854243,-0.3989604183689224,-0.04893674928459065,-0.660230495117983,-0.22139958695035356,0.06054474184486093,-0.3232683036248625,0.24314878328116984,english_setter
-0.6171330465143292,1.8883538079081843,-0.7701627959934815,0.649267699583417,0.06334827420801575,0.19403654133932657,-0.43516281513137645,-0.040674252884685666,0.09220415042343076,-0.12652227076861985,Sphynx
0.3634065011830319,0.3387963650155969,0.7398108849952946,-0.22787012807602167,-0.8062935911477183,-0.3801174792742752,-0.7651472215205168,-0.2137239297439172,0.16821806913680862,0.21262449968080316,Sphynx
